"","zip","county","avg_Math","avg_Eng","avg_Sci","AlgI","AlgII","BioI","Chemistry","ELA","EngI","EngII","EngIII","Math","Science","Enrollment","Pct_Black","Pct_Hispanic","Pct_Native_American","Pct_EL","Pct_SWD","Pct_ED","Per_Pupil_Expenditures","Pct_BHN","ACT_Composite","Pct_Chronically_Absent","Pct_Suspended","Pct_Expelled","Graduation","Dropout","CORE_region","primary_city","state","latitude","longitude","irs_estimated_population_2014"
"443",37091,"Marshall County",71.3,58.7,64.0666666666667,86.1,68,74.2,45.5,48,71.9,73.1,41.8,59.8,72.5,5208,9.4,7.7,0.4,3,12.2,53.7,8583.7,17.5,18.9,12.3,3.4,0,89.9,7.3,"South Central CORE","Lewisburg","TN",35.44,-86.78,18510
"444",38401,"Maury County",55.2666666666667,53.625,55.1666666666667,65.1,55.3,65.2,40.2,43.3,68.6,61.6,41,45.4,60.1,11586,19.2,9,0.1,3.2,15.6,55.6,9106.2,28.3,18.6,29,5,0,87,9.7,"South Central CORE","Columbia","TN",35.62,-87.04,50120
"445",38402,"Maury County",55.2666666666667,53.625,55.1666666666667,65.1,55.3,65.2,40.2,43.3,68.6,61.6,41,45.4,60.1,11586,19.2,9,0.1,3.2,15.6,55.6,9106.2,28.3,18.6,29,5,0,87,9.7,"South Central CORE","Columbia","TN",35.62,-87.04,1092
"446",38451,"Maury County",55.2666666666667,53.625,55.1666666666667,65.1,55.3,65.2,40.2,43.3,68.6,61.6,41,45.4,60.1,11586,19.2,9,0.1,3.2,15.6,55.6,9106.2,28.3,18.6,29,5,0,87,9.7,"South Central CORE","Culleoka","TN",35.46,-86.99,4430
"447",38461,"Maury County",55.2666666666667,53.625,55.1666666666667,65.1,55.3,65.2,40.2,43.3,68.6,61.6,41,45.4,60.1,11586,19.2,9,0.1,3.2,15.6,55.6,9106.2,28.3,18.6,29,5,0,87,9.7,"South Central CORE","Hampshire","TN",35.58,-87.35,1250
"448",38474,"Maury County",55.2666666666667,53.625,55.1666666666667,65.1,55.3,65.2,40.2,43.3,68.6,61.6,41,45.4,60.1,11586,19.2,9,0.1,3.2,15.6,55.6,9106.2,28.3,18.6,29,5,0,87,9.7,"South Central CORE","Mount Pleasant","TN",35.55,-87.19,6620
"449",38482,"Maury County",55.2666666666667,53.625,55.1666666666667,65.1,55.3,65.2,40.2,43.3,68.6,61.6,41,45.4,60.1,11586,19.2,9,0.1,3.2,15.6,55.6,9106.2,28.3,18.6,29,5,0,87,9.7,"South Central CORE","Santa Fe","TN",35.75,-87.16,1590
"450",38487,"Maury County",55.2666666666667,53.625,55.1666666666667,65.1,55.3,65.2,40.2,43.3,68.6,61.6,41,45.4,60.1,11586,19.2,9,0.1,3.2,15.6,55.6,9106.2,28.3,18.6,29,5,0,87,9.7,"South Central CORE","Williamsport","TN",35.72,-87.23,1060
"451",37322,"Meigs County",59.3,64.675,60.7333333333333,71.2,47.6,72.1,43.6,49.3,74.8,75.5,59.1,59.1,66.5,1680,1.4,1.3,0.2,0.2,19.2,69.3,8703.1,2.9,19.2,13.8,2.2,0,100,0,"Southeast CORE","Decatur","TN",35.52,-84.79,6870
"452",37880,"Meigs County",59.3,64.675,60.7333333333333,71.2,47.6,72.1,43.6,49.3,74.8,75.5,59.1,59.1,66.5,1680,1.4,1.3,0.2,0.2,19.2,69.3,8703.1,2.9,19.2,13.8,2.2,0,100,0,"Southeast CORE","Ten Mile","TN",35.66,-84.66,2880
"453",37314,"Monroe County",54.6333333333333,52.475,52.2,62.8,51.6,66,35.6,41.5,64.4,58.6,45.4,49.5,55,5335,2.5,4.9,0.3,0.2,14.8,65.6,8566.8,7.7,17.9,12,3.9,0.1,95.2,3.8,"East TN CORE","Coker Creek","TN",35.26,-84.3,70
"454",37354,"Monroe County",54.6333333333333,52.475,52.2,62.8,51.6,66,35.6,41.5,64.4,58.6,45.4,49.5,55,5335,2.5,4.9,0.3,0.2,14.8,65.6,8566.8,7.7,17.9,12,3.9,0.1,95.2,3.8,"East TN CORE","Madisonville","TN",35.52,-84.35,13970
"455",37385,"Monroe County",54.6333333333333,52.475,52.2,62.8,51.6,66,35.6,41.5,64.4,58.6,45.4,49.5,55,5335,2.5,4.9,0.3,0.2,14.8,65.6,8566.8,7.7,17.9,12,3.9,0.1,95.2,3.8,"East TN CORE","Tellico Plains","TN",35.36,-84.29,6370
"456",37874,"Monroe County",54.6333333333333,52.475,52.2,62.8,51.6,66,35.6,41.5,64.4,58.6,45.4,49.5,55,5335,2.5,4.9,0.3,0.2,14.8,65.6,8566.8,7.7,17.9,12,3.9,0.1,95.2,3.8,"East TN CORE","Sweetwater","TN",35.6,-84.46,12550
"457",37885,"Monroe County",54.6333333333333,52.475,52.2,62.8,51.6,66,35.6,41.5,64.4,58.6,45.4,49.5,55,5335,2.5,4.9,0.3,0.2,14.8,65.6,8566.8,7.7,17.9,12,3.9,0.1,95.2,3.8,"East TN CORE","Vonore","TN",35.59,-84.23,4630
"458",37010,"Montgomery County",68.5,62.825,69.2333333333333,74.1,67.9,76.8,52.8,55.6,77.2,70.6,47.9,63.5,78.1,30670,28.2,11.5,1,2.7,14.2,49.4,8675.5,40.7,19.4,6,5.3,0.3,93.4,4,"Mid Cumberland CORE","Adams","TN",36.58,-87.06,5080
"459",37040,"Montgomery County",68.5,62.825,69.2333333333333,74.1,67.9,76.8,52.8,55.6,77.2,70.6,47.9,63.5,78.1,30670,28.2,11.5,1,2.7,14.2,49.4,8675.5,40.7,19.4,6,5.3,0.3,93.4,4,"Mid Cumberland CORE","Clarksville","TN",36.56,-87.34,44900
"460",37041,"Montgomery County",68.5,62.825,69.2333333333333,74.1,67.9,76.8,52.8,55.6,77.2,70.6,47.9,63.5,78.1,30670,28.2,11.5,1,2.7,14.2,49.4,8675.5,40.7,19.4,6,5.3,0.3,93.4,4,"Mid Cumberland CORE","Clarksville","TN",36.56,-87.34,439
"461",37042,"Montgomery County",68.5,62.825,69.2333333333333,74.1,67.9,76.8,52.8,55.6,77.2,70.6,47.9,63.5,78.1,30670,28.2,11.5,1,2.7,14.2,49.4,8675.5,40.7,19.4,6,5.3,0.3,93.4,4,"Mid Cumberland CORE","Clarksville","TN",36.57,-87.42,68770
"462",37043,"Montgomery County",68.5,62.825,69.2333333333333,74.1,67.9,76.8,52.8,55.6,77.2,70.6,47.9,63.5,78.1,30670,28.2,11.5,1,2.7,14.2,49.4,8675.5,40.7,19.4,6,5.3,0.3,93.4,4,"Mid Cumberland CORE","Clarksville","TN",36.49,-87.24,41670
"463",37044,"Montgomery County",68.5,62.825,69.2333333333333,74.1,67.9,76.8,52.8,55.6,77.2,70.6,47.9,63.5,78.1,30670,28.2,11.5,1,2.7,14.2,49.4,8675.5,40.7,19.4,6,5.3,0.3,93.4,4,"Mid Cumberland CORE","Clarksville","TN",36.56,-87.34,45
"464",37052,"Montgomery County",68.5,62.825,69.2333333333333,74.1,67.9,76.8,52.8,55.6,77.2,70.6,47.9,63.5,78.1,30670,28.2,11.5,1,2.7,14.2,49.4,8675.5,40.7,19.4,6,5.3,0.3,93.4,4,"Mid Cumberland CORE","Cunningham","TN",36.37,-87.43,2310
"465",37142,"Montgomery County",68.5,62.825,69.2333333333333,74.1,67.9,76.8,52.8,55.6,77.2,70.6,47.9,63.5,78.1,30670,28.2,11.5,1,2.7,14.2,49.4,8675.5,40.7,19.4,6,5.3,0.3,93.4,4,"Mid Cumberland CORE","Palmyra","TN",36.41,-87.5,1540
"466",37171,"Montgomery County",68.5,62.825,69.2333333333333,74.1,67.9,76.8,52.8,55.6,77.2,70.6,47.9,63.5,78.1,30670,28.2,11.5,1,2.7,14.2,49.4,8675.5,40.7,19.4,6,5.3,0.3,93.4,4,"Mid Cumberland CORE","Southside","TN",36.36,-87.3,900
"467",37191,"Montgomery County",68.5,62.825,69.2333333333333,74.1,67.9,76.8,52.8,55.6,77.2,70.6,47.9,63.5,78.1,30670,28.2,11.5,1,2.7,14.2,49.4,8675.5,40.7,19.4,6,5.3,0.3,93.4,4,"Mid Cumberland CORE","Woodlawn","TN",36.5,-87.54,3810
"468",37352,"Moore County",61.1333333333333,62.45,70.9666666666667,78,43.5,85.1,60,54.3,90.1,73,32.4,61.9,67.8,886,3.6,0.8,0.2,0,15.3,48.5,9946.8,4.6,18.5,8.8,1.2,0,86.7,10.7,"South Central CORE","Lynchburg","TN",35.28,-86.35,2840
"469",37719,"Morgan County",37.5333333333333,47.05,42.8,53.1,24.3,52,25.6,34.1,66.1,55.1,32.9,35.2,50.8,3009,1,1.1,0.2,0.3,15.3,68.4,8597.9,2.3,17.9,5.7,1.4,0,97.9,1.7,"East TN CORE","Coalfield","TN",36.02,-84.43,532
"470",37726,"Morgan County",37.5333333333333,47.05,42.8,53.1,24.3,52,25.6,34.1,66.1,55.1,32.9,35.2,50.8,3009,1,1.1,0.2,0.3,15.3,68.4,8597.9,2.3,17.9,5.7,1.4,0,97.9,1.7,"East TN CORE","Deer Lodge","TN",36.21,-84.83,1460
"471",37733,"Morgan County",37.5333333333333,47.05,42.8,53.1,24.3,52,25.6,34.1,66.1,55.1,32.9,35.2,50.8,3009,1,1.1,0.2,0.3,15.3,68.4,8597.9,2.3,17.9,5.7,1.4,0,97.9,1.7,"East TN CORE","Rugby","TN",36.35,-84.7,40
"472",37770,"Morgan County",37.5333333333333,47.05,42.8,53.1,24.3,52,25.6,34.1,66.1,55.1,32.9,35.2,50.8,3009,1,1.1,0.2,0.3,15.3,68.4,8597.9,2.3,17.9,5.7,1.4,0,97.9,1.7,"East TN CORE","Lancing","TN",36.15,-84.69,2080
"473",37829,"Morgan County",37.5333333333333,47.05,42.8,53.1,24.3,52,25.6,34.1,66.1,55.1,32.9,35.2,50.8,3009,1,1.1,0.2,0.3,15.3,68.4,8597.9,2.3,17.9,5.7,1.4,0,97.9,1.7,"East TN CORE","Oakdale","TN",36.01,-84.64,1460
"474",37845,"Morgan County",37.5333333333333,47.05,42.8,53.1,24.3,52,25.6,34.1,66.1,55.1,32.9,35.2,50.8,3009,1,1.1,0.2,0.3,15.3,68.4,8597.9,2.3,17.9,5.7,1.4,0,97.9,1.7,"East TN CORE","Petros","TN",36.09,-84.44,532
"475",37872,"Morgan County",37.5333333333333,47.05,42.8,53.1,24.3,52,25.6,34.1,66.1,55.1,32.9,35.2,50.8,3009,1,1.1,0.2,0.3,15.3,68.4,8597.9,2.3,17.9,5.7,1.4,0,97.9,1.7,"East TN CORE","Sunbright","TN",36.24,-84.67,1680
"476",37887,"Morgan County",37.5333333333333,47.05,42.8,53.1,24.3,52,25.6,34.1,66.1,55.1,32.9,35.2,50.8,3009,1,1.1,0.2,0.3,15.3,68.4,8597.9,2.3,17.9,5.7,1.4,0,97.9,1.7,"East TN CORE","Wartburg","TN",36.1,-84.58,4170
"477",38232,"Obion County",68.8333333333333,59.2,69.2,77.6,75.3,74.5,61.8,47.3,74,66,49.5,53.6,71.3,3435,5.6,4.5,0,0,15,59.1,8731.7,10.1,19.1,11.3,2.2,0,87.7,7.5,"Northwest CORE","Hornbeak","TN",36.33,-89.29,1580
"478",38240,"Obion County",68.8333333333333,59.2,69.2,77.6,75.3,74.5,61.8,47.3,74,66,49.5,53.6,71.3,3435,5.6,4.5,0,0,15,59.1,8731.7,10.1,19.1,11.3,2.2,0,87.7,7.5,"Northwest CORE","Obion","TN",36.26,-89.19,1660
"479",38253,"Obion County",68.8333333333333,59.2,69.2,77.6,75.3,74.5,61.8,47.3,74,66,49.5,53.6,71.3,3435,5.6,4.5,0,0,15,59.1,8731.7,10.1,19.1,11.3,2.2,0,87.7,7.5,"Northwest CORE","Rives","TN",36.35,-89.04,910
"480",38254,"Obion County",68.8333333333333,59.2,69.2,77.6,75.3,74.5,61.8,47.3,74,66,49.5,53.6,71.3,3435,5.6,4.5,0,0,15,59.1,8731.7,10.1,19.1,11.3,2.2,0,87.7,7.5,"Northwest CORE","Samburg","TN",36.38,-89.35,190
"481",38257,"Obion County",68.8333333333333,59.2,69.2,77.6,75.3,74.5,61.8,47.3,74,66,49.5,53.6,71.3,3435,5.6,4.5,0,0,15,59.1,8731.7,10.1,19.1,11.3,2.2,0,87.7,7.5,"Northwest CORE","South Fulton","TN",36.49,-88.88,3730
"482",38260,"Obion County",68.8333333333333,59.2,69.2,77.6,75.3,74.5,61.8,47.3,74,66,49.5,53.6,71.3,3435,5.6,4.5,0,0,15,59.1,8731.7,10.1,19.1,11.3,2.2,0,87.7,7.5,"Northwest CORE","Troy","TN",36.33,-89.16,3450
"483",38261,"Obion County",68.8333333333333,59.2,69.2,77.6,75.3,74.5,61.8,47.3,74,66,49.5,53.6,71.3,3435,5.6,4.5,0,0,15,59.1,8731.7,10.1,19.1,11.3,2.2,0,87.7,7.5,"Northwest CORE","Union City","TN",36.42,-89.05,14080
"484",38271,"Obion County",68.8333333333333,59.2,69.2,77.6,75.3,74.5,61.8,47.3,74,66,49.5,53.6,71.3,3435,5.6,4.5,0,0,15,59.1,8731.7,10.1,19.1,11.3,2.2,0,87.7,7.5,"Northwest CORE","Woodland Mills","TN",36.47,-89.11,142
"485",38281,"Obion County",68.8333333333333,59.2,69.2,77.6,75.3,74.5,61.8,47.3,74,66,49.5,53.6,71.3,3435,5.6,4.5,0,0,15,59.1,8731.7,10.1,19.1,11.3,2.2,0,87.7,7.5,"Northwest CORE","Union City","TN",36.42,-89.05,724
"486",38541,"Overton County",54.3666666666667,56.575,62.3333333333333,77.9,27.6,71.2,46.3,48.1,82.3,55.9,40,57.6,69.5,3086,1.4,0.7,0.5,0,13.5,71.5,8426.3,2.6,18.9,14,0.8,0,91.2,7.2,"Upper Cumberland CORE","Allons","TN",36.51,-85.32,1250
"487",38542,"Overton County",54.3666666666667,56.575,62.3333333333333,77.9,27.6,71.2,46.3,48.1,82.3,55.9,40,57.6,69.5,3086,1.4,0.7,0.5,0,13.5,71.5,8426.3,2.6,18.9,14,0.8,0,91.2,7.2,"Upper Cumberland CORE","Allred","TN",36.32,-85.2,31
"488",38543,"Overton County",54.3666666666667,56.575,62.3333333333333,77.9,27.6,71.2,46.3,48.1,82.3,55.9,40,57.6,69.5,3086,1.4,0.7,0.5,0,13.5,71.5,8426.3,2.6,18.9,14,0.8,0,91.2,7.2,"Upper Cumberland CORE","Alpine","TN",36.36,-85.14,450
"489",38554,"Overton County",54.3666666666667,56.575,62.3333333333333,77.9,27.6,71.2,46.3,48.1,82.3,55.9,40,57.6,69.5,3086,1.4,0.7,0.5,0,13.5,71.5,8426.3,2.6,18.9,14,0.8,0,91.2,7.2,"Upper Cumberland CORE","Crawford","TN",36.24,-85.18,690
"490",38568,"Overton County",54.3666666666667,56.575,62.3333333333333,77.9,27.6,71.2,46.3,48.1,82.3,55.9,40,57.6,69.5,3086,1.4,0.7,0.5,0,13.5,71.5,8426.3,2.6,18.9,14,0.8,0,91.2,7.2,"Upper Cumberland CORE","Hilham","TN",36.44,-85.47,1530
"491",38570,"Overton County",54.3666666666667,56.575,62.3333333333333,77.9,27.6,71.2,46.3,48.1,82.3,55.9,40,57.6,69.5,3086,1.4,0.7,0.5,0,13.5,71.5,8426.3,2.6,18.9,14,0.8,0,91.2,7.2,"Upper Cumberland CORE","Livingston","TN",36.38,-85.32,7690
"492",38573,"Overton County",54.3666666666667,56.575,62.3333333333333,77.9,27.6,71.2,46.3,48.1,82.3,55.9,40,57.6,69.5,3086,1.4,0.7,0.5,0,13.5,71.5,8426.3,2.6,18.9,14,0.8,0,91.2,7.2,"Upper Cumberland CORE","Monroe","TN",36.45,-85.2,1760
"493",38580,"Overton County",54.3666666666667,56.575,62.3333333333333,77.9,27.6,71.2,46.3,48.1,82.3,55.9,40,57.6,69.5,3086,1.4,0.7,0.5,0,13.5,71.5,8426.3,2.6,18.9,14,0.8,0,91.2,7.2,"Upper Cumberland CORE","Rickman","TN",36.29,-85.3,1700
"494",38589,"Overton County",54.3666666666667,56.575,62.3333333333333,77.9,27.6,71.2,46.3,48.1,82.3,55.9,40,57.6,69.5,3086,1.4,0.7,0.5,0,13.5,71.5,8426.3,2.6,18.9,14,0.8,0,91.2,7.2,"Upper Cumberland CORE","Wilder","TN",36.26,-85.08,93
"495",37096,"Perry County",53.6333333333333,49.9,47.8333333333333,48.5,50.6,58,19,42.6,60.8,60.6,35.6,61.8,66.5,1058,3.2,2.1,0.8,0,17.1,71.7,9212,6.1,18,24.1,1.5,0,91.9,7,"South Central CORE","Linden","TN",35.61,-87.84,4590
"496",37097,"Perry County",53.6333333333333,49.9,47.8333333333333,48.5,50.6,58,19,42.6,60.8,60.6,35.6,61.8,66.5,1058,3.2,2.1,0.8,0,17.1,71.7,9212,6.1,18,24.1,1.5,0,91.9,7,"South Central CORE","Lobelville","TN",35.75,-87.79,1620
"497",38549,"Pickett County",49.3666666666667,51.2,50.6666666666667,85.9,33.3,69.4,29.9,33.5,77,65.2,29.1,28.9,52.7,733,0.8,2.3,0,0,14.7,65.3,8184.2,3.1,19.7,13.6,0.1,0,94.4,0,"Upper Cumberland CORE","Byrdstown","TN",36.57,-85.13,3110
"498",38577,"Pickett County",49.3666666666667,51.2,50.6666666666667,85.9,33.3,69.4,29.9,33.5,77,65.2,29.1,28.9,52.7,733,0.8,2.3,0,0,14.7,65.3,8184.2,3.1,19.7,13.6,0.1,0,94.4,0,"Upper Cumberland CORE","Pall Mall","TN",36.56,-84.95,910
"499",37307,"Polk County",58.0333333333333,50.4,56.5333333333333,60.5,59.9,70.2,43.6,41.6,64.1,54.8,41.1,53.7,55.8,2388,1.2,2.3,0.2,0,13.9,70.5,8629.2,3.7,17.9,16,1.4,0,87.6,7.4,"Southeast CORE","Benton","TN",35.17,-84.65,4180
"500",37316,"Polk County",58.0333333333333,50.4,56.5333333333333,60.5,59.9,70.2,43.6,41.6,64.1,54.8,41.1,53.7,55.8,2388,1.2,2.3,0.2,0,13.9,70.5,8629.2,3.7,17.9,16,1.4,0,87.6,7.4,"Southeast CORE","Conasauga","TN",35,-84.73,55
"501",37317,"Polk County",58.0333333333333,50.4,56.5333333333333,60.5,59.9,70.2,43.6,41.6,64.1,54.8,41.1,53.7,55.8,2388,1.2,2.3,0.2,0,13.9,70.5,8629.2,3.7,17.9,16,1.4,0,87.6,7.4,"Southeast CORE","Copperhill","TN",34.99,-84.37,1850
"502",37325,"Polk County",58.0333333333333,50.4,56.5333333333333,60.5,59.9,70.2,43.6,41.6,64.1,54.8,41.1,53.7,55.8,2388,1.2,2.3,0.2,0,13.9,70.5,8629.2,3.7,17.9,16,1.4,0,87.6,7.4,"Southeast CORE","Delano","TN",35.25,-84.62,1440
"503",37326,"Polk County",58.0333333333333,50.4,56.5333333333333,60.5,59.9,70.2,43.6,41.6,64.1,54.8,41.1,53.7,55.8,2388,1.2,2.3,0.2,0,13.9,70.5,8629.2,3.7,17.9,16,1.4,0,87.6,7.4,"Southeast CORE","Ducktown","TN",35.03,-84.38,818
"504",37333,"Polk County",58.0333333333333,50.4,56.5333333333333,60.5,59.9,70.2,43.6,41.6,64.1,54.8,41.1,53.7,55.8,2388,1.2,2.3,0.2,0,13.9,70.5,8629.2,3.7,17.9,16,1.4,0,87.6,7.4,"Southeast CORE","Farner","TN",35.14,-84.32,380
"505",37361,"Polk County",58.0333333333333,50.4,56.5333333333333,60.5,59.9,70.2,43.6,41.6,64.1,54.8,41.1,53.7,55.8,2388,1.2,2.3,0.2,0,13.9,70.5,8629.2,3.7,17.9,16,1.4,0,87.6,7.4,"Southeast CORE","Ocoee","TN",35.1,-84.7,1420
"506",37362,"Polk County",58.0333333333333,50.4,56.5333333333333,60.5,59.9,70.2,43.6,41.6,64.1,54.8,41.1,53.7,55.8,2388,1.2,2.3,0.2,0,13.9,70.5,8629.2,3.7,17.9,16,1.4,0,87.6,7.4,"Southeast CORE","Old Fort","TN",35.04,-84.64,2900
"507",37369,"Polk County",58.0333333333333,50.4,56.5333333333333,60.5,59.9,70.2,43.6,41.6,64.1,54.8,41.1,53.7,55.8,2388,1.2,2.3,0.2,0,13.9,70.5,8629.2,3.7,17.9,16,1.4,0,87.6,7.4,"Southeast CORE","Reliance","TN",35.18,-84.56,710
"508",37391,"Polk County",58.0333333333333,50.4,56.5333333333333,60.5,59.9,70.2,43.6,41.6,64.1,54.8,41.1,53.7,55.8,2388,1.2,2.3,0.2,0,13.9,70.5,8629.2,3.7,17.9,16,1.4,0,87.6,7.4,"Southeast CORE","Turtletown","TN",35.12,-84.35,1080
"509",38501,"Putnam County",53.4,57.3,60.7333333333333,NA,NA,73.9,40.6,48.9,74.9,69.1,36.3,53.4,67.7,10439,4.2,11.4,0.4,6.3,17.7,55,8815.7,16,19.6,8.8,3.2,0,92.6,5.8,"Upper Cumberland CORE","Cookeville","TN",36.15,-85.5,28850
"510",38502,"Putnam County",53.4,57.3,60.7333333333333,NA,NA,73.9,40.6,48.9,74.9,69.1,36.3,53.4,67.7,10439,4.2,11.4,0.4,6.3,17.7,55,8815.7,16,19.6,8.8,3.2,0,92.6,5.8,"Upper Cumberland CORE","Cookeville","TN",36.15,-85.5,1019
"511",38503,"Putnam County",53.4,57.3,60.7333333333333,NA,NA,73.9,40.6,48.9,74.9,69.1,36.3,53.4,67.7,10439,4.2,11.4,0.4,6.3,17.7,55,8815.7,16,19.6,8.8,3.2,0,92.6,5.8,"Upper Cumberland CORE","Cookeville","TN",36.15,-85.5,1395
"512",38505,"Putnam County",53.4,57.3,60.7333333333333,NA,NA,73.9,40.6,48.9,74.9,69.1,36.3,53.4,67.7,10439,4.2,11.4,0.4,6.3,17.7,55,8815.7,16,19.6,8.8,3.2,0,92.6,5.8,"Upper Cumberland CORE","Cookeville","TN",36.18,-85.51,71
"513",38506,"Putnam County",53.4,57.3,60.7333333333333,NA,NA,73.9,40.6,48.9,74.9,69.1,36.3,53.4,67.7,10439,4.2,11.4,0.4,6.3,17.7,55,8815.7,16,19.6,8.8,3.2,0,92.6,5.8,"Upper Cumberland CORE","Cookeville","TN",36.19,-85.43,23830
"514",38544,"Putnam County",53.4,57.3,60.7333333333333,NA,NA,73.9,40.6,48.9,74.9,69.1,36.3,53.4,67.7,10439,4.2,11.4,0.4,6.3,17.7,55,8815.7,16,19.6,8.8,3.2,0,92.6,5.8,"Upper Cumberland CORE","Baxter","TN",36.15,-85.63,5820
"515",38548,"Putnam County",53.4,57.3,60.7333333333333,NA,NA,73.9,40.6,48.9,74.9,69.1,36.3,53.4,67.7,10439,4.2,11.4,0.4,6.3,17.7,55,8815.7,16,19.6,8.8,3.2,0,92.6,5.8,"Upper Cumberland CORE","Buffalo Valley","TN",36.18,-85.75,680
"516",38574,"Putnam County",53.4,57.3,60.7333333333333,NA,NA,73.9,40.6,48.9,74.9,69.1,36.3,53.4,67.7,10439,4.2,11.4,0.4,6.3,17.7,55,8815.7,16,19.6,8.8,3.2,0,92.6,5.8,"Upper Cumberland CORE","Monterey","TN",36.13,-85.24,7680
"517",38582,"Putnam County",53.4,57.3,60.7333333333333,NA,NA,73.9,40.6,48.9,74.9,69.1,36.3,53.4,67.7,10439,4.2,11.4,0.4,6.3,17.7,55,8815.7,16,19.6,8.8,3.2,0,92.6,5.8,"Upper Cumberland CORE","Silver Point","TN",36.09,-85.76,1110
"518",37321,"Rhea County",63.8666666666667,58.925,61.5666666666667,75.8,56,62.3,55.6,47.5,71.3,68.8,48.1,59.8,66.8,4174,2.1,7.7,0.4,2.9,12,70.1,9006,10.2,18.6,19.8,3.9,0,85.3,5.9,"Southeast CORE","Dayton","TN",35.49,-85.01,16440
"519",37332,"Rhea County",63.8666666666667,58.925,61.5666666666667,75.8,56,62.3,55.6,47.5,71.3,68.8,48.1,59.8,66.8,4174,2.1,7.7,0.4,2.9,12,70.1,9006,10.2,18.6,19.8,3.9,0,85.3,5.9,"Southeast CORE","Evensville","TN",35.56,-84.95,2310
"520",37337,"Rhea County",63.8666666666667,58.925,61.5666666666667,75.8,56,62.3,55.6,47.5,71.3,68.8,48.1,59.8,66.8,4174,2.1,7.7,0.4,2.9,12,70.1,9006,10.2,18.6,19.8,3.9,0,85.3,5.9,"Southeast CORE","Grandview","TN",35.74,-84.83,1090
"521",37338,"Rhea County",63.8666666666667,58.925,61.5666666666667,75.8,56,62.3,55.6,47.5,71.3,68.8,48.1,59.8,66.8,4174,2.1,7.7,0.4,2.9,12,70.1,9006,10.2,18.6,19.8,3.9,0,85.3,5.9,"Southeast CORE","Graysville","TN",35.43,-85.22,2660
"522",37381,"Rhea County",63.8666666666667,58.925,61.5666666666667,75.8,56,62.3,55.6,47.5,71.3,68.8,48.1,59.8,66.8,4174,2.1,7.7,0.4,2.9,12,70.1,9006,10.2,18.6,19.8,3.9,0,85.3,5.9,"Southeast CORE","Spring City","TN",35.68,-84.86,7260
"523",37748,"Roane County",59.2333333333333,56.975,63.1,70.1,54.2,65.9,52.5,48.3,74.3,65.2,40.1,53.4,70.9,6593,5.2,1.8,0.6,0,17.3,60.2,8960,7.6,19,NA,0.1,0,92.8,4.8,"East TN CORE","Harriman","TN",35.93,-84.56,14000
"524",37763,"Roane County",59.2333333333333,56.975,63.1,70.1,54.2,65.9,52.5,48.3,74.3,65.2,40.1,53.4,70.9,6593,5.2,1.8,0.6,0,17.3,60.2,8960,7.6,19,NA,0.1,0,92.8,4.8,"East TN CORE","Kingston","TN",35.87,-84.51,13340
"525",37840,"Roane County",59.2333333333333,56.975,63.1,70.1,54.2,65.9,52.5,48.3,74.3,65.2,40.1,53.4,70.9,6593,5.2,1.8,0.6,0,17.3,60.2,8960,7.6,19,NA,0.1,0,92.8,4.8,"East TN CORE","Oliver Springs","TN",36.03,-84.32,7710
"526",37854,"Roane County",59.2333333333333,56.975,63.1,70.1,54.2,65.9,52.5,48.3,74.3,65.2,40.1,53.4,70.9,6593,5.2,1.8,0.6,0,17.3,60.2,8960,7.6,19,NA,0.1,0,92.8,4.8,"East TN CORE","Rockwood","TN",35.87,-84.67,10020
"527",37032,"Robertson County",62.4333333333333,58.95,55.3,73.3,58.5,65.4,42.4,47.5,78.3,67.7,42.3,55.5,58.1,11001,11.3,12.1,0.2,6.6,15.3,51.6,8077.1,23.6,19.4,10.3,4.7,0,95.1,3.3,"Mid Cumberland CORE","Cedar Hill","TN",36.55,-87,4370
"528",37049,"Robertson County",62.4333333333333,58.95,55.3,73.3,58.5,65.4,42.4,47.5,78.3,67.7,42.3,55.5,58.1,11001,11.3,12.1,0.2,6.6,15.3,51.6,8077.1,23.6,19.4,10.3,4.7,0,95.1,3.3,"Mid Cumberland CORE","Cross Plains","TN",36.54,-86.68,3230
"529",37073,"Robertson County",62.4333333333333,58.95,55.3,73.3,58.5,65.4,42.4,47.5,78.3,67.7,42.3,55.5,58.1,11001,11.3,12.1,0.2,6.6,15.3,51.6,8077.1,23.6,19.4,10.3,4.7,0,95.1,3.3,"Mid Cumberland CORE","Greenbrier","TN",36.42,-86.8,12870
"530",37141,"Robertson County",62.4333333333333,58.95,55.3,73.3,58.5,65.4,42.4,47.5,78.3,67.7,42.3,55.5,58.1,11001,11.3,12.1,0.2,6.6,15.3,51.6,8077.1,23.6,19.4,10.3,4.7,0,95.1,3.3,"Mid Cumberland CORE","Orlinda","TN",36.6,-86.67,1190
"531",37152,"Robertson County",62.4333333333333,58.95,55.3,73.3,58.5,65.4,42.4,47.5,78.3,67.7,42.3,55.5,58.1,11001,11.3,12.1,0.2,6.6,15.3,51.6,8077.1,23.6,19.4,10.3,4.7,0,95.1,3.3,"Mid Cumberland CORE","Ridgetop","TN",36.39,-86.77,433
